summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
6mFQDJCPdppUqOFcN_Q-NM7xRj1wK6nDYrVNpLbmJd3LEJ0,BRO Hena,1146,I,1144,1077,True,False,False,True,tFOAITtQUUzCnO5oKLpqFfZsugD0H_b7jSel0BiyfjS6jIQzmNJL5yUxRIOudewezoxWGQPG9ksXSw
fuG3pY1ecLJYb6biFG_cNSAvgSuNdXKg4M7e3JhslwiFiPc,칼과 창 방패,1074,I,316,248,True,False,False,False,ipQZiN0ryU9ZN0bP7EnGp2Kr-p9gwo9HhbIUDymD5xuoQpbpRo8wibmPgsWOZEhOBUZ63KAGvqlviA
DUrBejXcYrypSZJAOE2bL8hBOkOuogRsEAbk1PmhK1siboo, youwillsucceed,755,I,651,583,False,False,True,False,cUEc2b8vMK7eCDk_cm0xVNS6h0KfEB5urTvk0H0fLvgjr9I4aRix5EeiUOI6jY2OPqGaNM1rpbTYPw
mhsMoZH7S4lCVSCV76zoZGTMUVY-Qt7LFCIyHy7WQiKjWAieeqIA1gfEBQ,ldmzzz,875,I,290,225,False,False,False,False,MEdQrrS_td0G2VK8aT2NJNy7NEV1Diyp75JoE5w6EDDq9cTmv8NXesbQjlipLIC_YLxzDSXsXbxg3Q
ML5LwYjCto6zV8KAvc_lO4QcHRK3BW3YOHtfhApsci9wlfk,T1 Zeus,1221,I,520,449,True,False,False,True,fmLNMM0eVCjo151MIKxpg3DS2_A-b975d-LhnouK0JqdBbs1IXkYDOLBrS78SkwtCaDZhgEXnjVwKQ
6QszFOTsp4I-M4MOGGAP58xaIACzS3dzmk5jfIR6GTdWNw,킬러톱,756,I,771,721,False,False,False,False,vbRig9PhLkk1lZUepi8KLDgEucIO9-jYM69RCeDPgre7Poa1SusQwpZYYpU28eW1XusnfCPoqhBmzg
r745nraD_IFeRmcRjvLc6Av1OVux1NiC_wKBA768FxXHYtI,BRO Jeong Hoon,796,I,242,185,False,False,True,False,HMiI40CQpI99p38LOoIbD8EVHR-7qkCoURxFWhoOgLR1m4Qk-XQu07IEN5vGDAsIn8h8nINBsY4eNg
RJhSAY1n2nZpV9UA4uJ13y29kvCokmHkFGnhQjuOLS3As84Alb0hma7hBQ,광장 캐슬,784,I,92,51,False,False,True,False,WWvEjhMB476SYCEMterfJe_-sptWBNOAq-_gtJAKiuy5-zAS_mI58oLWcC2gbB8Lk9bXDmyO1U7uSA
Hni94MJrwM5adodzqP9W0t1vi7WRuM_k6u8DtLF1cSSj2yY,zzzusss,1303,I,402,322,True,False,False,True,BZwTmOLa-7FWC8VjYU3ziGBMEyWSYV5nHziK8dVx-1KGDTMOoMitmC5gFOV2x_PqMleik8J_EXS2rg
IH0750-XG31P_xqWFE6MaRQKvw_VtrM5V2M_B-EXUupI6NM,쿠자니자니,755,I,352,311,False,False,True,False,PNJxCFlBXS2p-zyt2CZoSTRbLqxphHdo4lBz42UKx54WobKmMuACkBjRu0b8BNgLu1Dc__c1zr-WAw
ZI4bisO_Ofvgb5RP2kYVN5LKCfI5eWiUmD6v4b_1qecMgfA,T1 Berserker,837,I,457,394,False,False,True,False,DMefNrfNhzihKR2_fQRxndRvt1c-uHwEb0Iy05-9lVYGsdxWrIjNU-jZtZwyJDGRTOP9ID_n9sEH-g
81O8xgMZKz8hwv3GMPt3jPLCBZIrv7fUlum3aJ0u2bHVucg,Xiaohao9,731,I,545,490,False,False,True,False,O3BVoqhb6pA9X1NPhkV3PO7RunJ-rMbcvtKq-PuA7VZY3AhRB7Pc9Pi-kQlTUaeAup_PKZ_ZwLoJgA
ek-sIrnOi0ixTt4i7699UDEfVZZ52PUy5svDP9ikHTOQIf0,강의 듀오 제드팀,884,I,588,524,False,False,False,False,FMNYXZ61CeFundBCEoMQizME0Y_GuJyGJFmsQRjroSh_-eOwErNoGhpUOfWoWjimDiIIFKjathShbA
8h36TEc9T8giGzgOw2TjlUJfhVyyP3Zozg_WkOLZCkVtAvw,물에 젖은 장작,847,I,483,428,False,False,False,False,FEy3jH--_HwP5mqN7SEgK86AXH_haVm6wlYRdQ61UYBFV4Ssy4h0Unn3wlCBO6SY27JBSZ9qCakZIQ
TrqvpQQaBYZq3dbg26b2mJivy4v5xmObqtUHCcUIxQv5eA,여름아나를왜물어,1004,I,339,268,False,False,False,False,fs_yDk-3uZ_d16itSpaaq2Oggs1n0H3vWhR6OIyCm-KuwJMVP3WTcosLCOcSRHW_zTwYQ6wPdf9hSw
g2Zlq6JnSGeBa1s1kYF_y1qRmeANkopyHLLHHZPwy6zqTFO-e8WTrVPiqQ,어리교싶다,887,I,180,132,True,False,False,False,0rITDhFHqZaDYZ0YcrrT2DYxqf2RXvDiMp5Jr8ZVBn3lVeUM2D3Cx9X-aqT7C4G1rSBOp-nq8tB8Mw
v6t2lRPCpwdcS09EcTcB-B7NI0ykp7pA8rksNE5R7ubH7bQ,Fzz gege,774,I,284,237,False,False,True,False,I5bjzwy2xGn-VYKc8QP0yWXTMnz8lqnaM3oEhy2HpYdc6Z9nGuGDMbOvWW-HGyHlkfh3w_xhTxWC6w
